gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3349849748	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209214	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GII/R2U-200109/Singapore/2009		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-01-20	20	1	2009	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.035Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349849747	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209151	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B		SPECIES	Enterovirus B	Enterovirus B		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-12-11	11	12	2006	10110162	10110162	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.035Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349849746	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209115	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus			GENUS	Mamastrovirus	Human astrovirus 4		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2007-04-11	11	4	2007	10646650		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.035Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349843780	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209213	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GII/R3D-200109/Singapore/2009		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-01-20	20	1	2009	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.403Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349843779	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209169	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GI/R2U-140208/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-02-14	14	2	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.258Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349843778	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209150	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B		SPECIES	Enterovirus B	Enterovirus B		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-12-11	11	12	2006	10110162	10110162	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.403Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349843777	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209114	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus			GENUS	Mamastrovirus	Human astrovirus 4		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2007-03-14	14	3	2007	10646650		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.402Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349833643	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209212	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GII/C1-200109/Singapore/2009		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-01-20	20	1	2009	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.416Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349833642	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209168	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus			GENUS	Norovirus	Norovirus Hu/GI/R2D-140208/Singapore/2008		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-02-14	14	2	2008	10465126		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:41.391Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349833641	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM209113	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus			GENUS	Mamastrovirus	Human astrovirus 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2007-03-14	14	3	2007	10646650		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:37.416Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349820223	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081229	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.387Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349820222	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081210	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.474Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349820183	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069575	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.583Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349818114	d8cd16ba-bb74-4420-821e-083f2bac17c2	FJ603105	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus			GENUS	Mastadenovirus	Human adenovirus 11a		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	10205975		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:31.712Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349797153	d8cd16ba-bb74-4420-821e-083f2bac17c2	FJ603104	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus			GENUS	Mastadenovirus	Human adenovirus 11a		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	10205975		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:31.151Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349791042	d8cd16ba-bb74-4420-821e-083f2bac17c2	FJ603103	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus			GENUS	Mastadenovirus	Human adenovirus 11a		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	10205975		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:31.549Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349786250	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081264	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.903Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349786249	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081228	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.903Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349786210	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069574	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.135Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349774303	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081223	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.147Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349774302	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081179	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.310Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349758355	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081221	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.784Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349758354	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081177	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.595Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349758315	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069586	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.119Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349758277	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081222	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.273Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349758276	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081178	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.141Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349758239	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069587	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.228Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349757272	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081261	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.335Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349757271	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081225	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.335Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349755038	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU448436	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.394Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349754266	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069588	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:35.889Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349753267	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081279	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.474Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349753266	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081260	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.599Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349753265	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081224	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.599Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349753226	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069589	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.339Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349746192	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081263	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.278Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349746191	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081227	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.278Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349746148	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069573	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2003			2003	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.264Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349735214	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081220	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:30.119Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349735175	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069585	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004			2004	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.320Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349721298	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081262	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.141Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349721297	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081226	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.141Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349721256	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU069572	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2002			2002	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.768Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349719156	d8cd16ba-bb74-4420-821e-083f2bac17c2	FJ607012	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus			GENUS	Mastadenovirus	Human adenovirus 11a		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	10205975		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:31.619Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349717970	d8cd16ba-bb74-4420-821e-083f2bac17c2	DQ916218	Viruses				Birnaviridae	Avibirnavirus	Infectious bursal disease virus		SPECIES	Infectious bursal disease virus	Infectious bursal disease virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1997			1997	10467769	10467769	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.207Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3349712875	d8cd16ba-bb74-4420-821e-083f2bac17c2	DQ916217	Viruses				Birnaviridae	Avibirnavirus	Infectious bursal disease virus		SPECIES	Infectious bursal disease virus	Infectious bursal disease virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1997			1997	10467769	10467769	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:29.655Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
